run_id,handshake_type,duration_ms,success
754,resumed,323,1
755,resumed,409,1
756,resumed,2013,1
757,resumed,43,1
758,resumed,31,1
759,resumed,49,1
760,resumed,1471,1
761,resumed,235,1
762,resumed,33,1
763,resumed,41,1
764,resumed,295,1
765,resumed,84,1
766,resumed,1081,1
767,resumed,254,1
768,resumed,1676,1
769,resumed,50,1
770,resumed,38,1
771,resumed,40,1
772,resumed,1150,1
773,resumed,321,1
774,resumed,44,1
775,resumed,256,1
776,resumed,1125,1
777,resumed,41,1
778,resumed,27,1
779,resumed,131,1
780,resumed,233,1
781,resumed,34,1
782,resumed,361,1
783,resumed,786,1
784,resumed,242,1
785,resumed,88,1
786,resumed,47,1
787,resumed,466,1
788,resumed,57,1
789,resumed,542,1
790,resumed,1056,1
791,resumed,262,1
792,resumed,85,1
793,resumed,26,1
794,resumed,38,1
795,resumed,475,1
796,resumed,33,1
797,resumed,52,1
798,resumed,1593,1
799,resumed,232,1
800,resumed,33,1
801,resumed,31,1
802,resumed,35,1
803,resumed,569,1
804,resumed,36,1
805,resumed,291,1
806,resumed,67,1
807,resumed,2108,1
808,resumed,33,1
809,resumed,1094,1
810,resumed,208,1
811,resumed,174,1
812,resumed,319,1
813,resumed,20,1
814,resumed,27,1
815,resumed,27,1
816,resumed,356,1
817,resumed,1145,1
818,resumed,27,1
819,resumed,20,1
820,resumed,473,1
821,resumed,123,1
822,resumed,3147,1
823,resumed,1056,1
824,resumed,1092,1
825,resumed,35,1
826,resumed,27,1
827,resumed,95,1
828,resumed,258,1
829,resumed,84,1
830,resumed,35,1
831,resumed,43,1
832,resumed,1063,1
833,resumed,51,1
834,resumed,39,1
835,resumed,35,1
836,resumed,36,1
837,resumed,29,1
838,resumed,1041,1
839,resumed,472,1
840,resumed,58,1
841,resumed,22,1
842,resumed,56,1
843,resumed,287,1
844,resumed,588,1
845,resumed,26714,1
846,resumed,47,1
847,resumed,1147,1
848,resumed,1121,1
849,resumed,99,1
850,resumed,28,1
851,resumed,46,1
852,resumed,63,1
853,resumed,59,1
854,resumed,1054,1
855,resumed,1069,1
856,resumed,482,1
857,resumed,273,1
858,resumed,52,1
859,resumed,231,1
860,resumed,27,1
861,resumed,32,1
862,resumed,71,1
863,resumed,1140,1
864,resumed,64,1
865,resumed,111,1
866,resumed,498,1
867,resumed,232,1
868,resumed,1135,1
869,resumed,527,1
870,resumed,1345,1
871,resumed,37,1
872,resumed,21,1
873,resumed,27,1
874,resumed,1380,1
875,resumed,1061,1
876,resumed,1292,1
877,resumed,26,1
878,resumed,24,1
879,resumed,27,1
880,resumed,242,1
881,resumed,84,1
882,resumed,71,1
883,resumed,1296,1
884,resumed,26,1
885,resumed,248,1
886,resumed,45,1
887,resumed,1074,1
888,resumed,57,1
889,resumed,233,1
890,resumed,1467,1
891,resumed,44,1
892,resumed,45,1
893,resumed,236,1
894,resumed,1314,1
895,resumed,443,1
896,resumed,1107,1
897,resumed,3171,1
898,resumed,372,1
899,resumed,1165,1
900,resumed,172,1
901,resumed,222,1
902,resumed,244,1
903,resumed,558,1
904,resumed,1121,1
905,resumed,88,1
906,resumed,94,1
907,resumed,271,1
908,resumed,242,1
909,resumed,18,1
910,resumed,32,1
911,resumed,83,1
912,resumed,1062,1
913,resumed,248,1
914,resumed,908,1
915,resumed,51,1
916,resumed,26,1
917,resumed,1050,1
918,resumed,238,1
919,resumed,1566,1
920,resumed,93,1
921,resumed,107,1
922,resumed,899,1
923,resumed,19,1
924,resumed,38,1
925,resumed,1080,1
926,resumed,29,1
927,resumed,227,1
928,resumed,28,1
929,resumed,20,1
930,resumed,247,1
931,resumed,231,1
932,resumed,1316,1
933,resumed,21,1
934,resumed,250,1
935,resumed,1074,1
936,resumed,86,1
937,resumed,32,1
938,resumed,242,1
939,resumed,247,1
940,resumed,232,1
941,resumed,1079,1
942,resumed,1292,1
943,resumed,1090,1
944,resumed,556,1
945,resumed,167,1
946,resumed,1137,1
947,resumed,43,1
948,resumed,99,1
949,resumed,159,1
950,resumed,38,1
951,resumed,58,1
952,resumed,259,1
953,resumed,255,1
954,resumed,268,1
955,resumed,235,1
956,resumed,74,1
957,resumed,110,1
958,resumed,461,1
959,resumed,1262,1
960,resumed,2152,1
961,resumed,61,1
962,resumed,1044,1
963,resumed,556,1
964,resumed,1116,1
965,resumed,455,1
966,resumed,1113,1
967,resumed,24,1
968,resumed,40,1
969,resumed,27,1
970,resumed,1223,1
971,resumed,1172,1
972,resumed,71,1
973,resumed,49,1
974,resumed,30,1
975,resumed,2059,1
976,resumed,1792,1
977,resumed,1466,1
978,resumed,558,1
979,resumed,47,1
980,resumed,38,1
981,resumed,1063,1
982,resumed,324,1
983,resumed,202,1
984,resumed,54,1
985,resumed,22,1
986,resumed,28,1
987,resumed,526,1
988,resumed,1087,1
989,resumed,79,1
990,resumed,37,1
991,resumed,273,1
992,resumed,107,1
993,resumed,72,1
994,resumed,43,1
995,resumed,147,1
996,resumed,170,1
997,resumed,489,1
998,resumed,372,1
999,resumed,697,1
1000,resumed,39,1
